time,Arr_FIRA_U_0,Arr_FIRA_U_0_JJA,Arr_FIRA_U_0_DJF,Arr_FSA_U_0,Arr_FSA_U_0_JJA,Arr_FSA_U_0_DJF,Arr_FSH_U_0,Arr_FSH_U_0_JJA,Arr_FSH_U_0_DJF,Arr_FGR_U_0,Arr_FGR_U_0_JJA,Arr_FGR_U_0_DJF,Arr_EFLX_LH_TOT_U_0,Arr_EFLX_LH_TOT_U_0_JJA,Arr_EFLX_LH_TOT_U_0_DJF,Arr_AC_0,Arr_AC_0_JJA,Arr_AC_0_DJF,Arr_HEAT_0,Arr_HEAT_0_JJA,Arr_HEAT_0_DJF,Arr_AHF_0,Arr_AHF_0_JJA,Arr_AHF_0_DJF,Arr_WASTEHEAT_0,Arr_WASTEHEAT_0_JJA,Arr_WASTEHEAT_0_DJF
2057,66.87954711914062,69.61007690429688,59.7953987121582,160.51271057128906,181.9139404296875,120.60785675048828,57.83185958862305,67.94136047363281,38.73041534423828,-2.360236167907715,1.0965431928634644,-7.666042327880859,39.25497055053711,43.975128173828125,31.618846893310547,0.002675483236089349,0.006697842851281166,0.00019563152454793453,0.0645836815237999,0.004998046904802322,0.1424293965101242,0.07909480482339859,0.009973491542041302,0.17101120948791504,0.01451113447546959,0.004975446499884129,0.028581781312823296
2058,65.83317565917969,68.08279418945312,58.355899810791016,159.49041748046875,180.52635192871094,119.48149871826172,56.421104431152344,65.61798095703125,38.87548828125,-2.1338393688201904,1.181376576423645,-8.045995712280273,40.4136848449707,46.49856185913086,32.23797607421875,0.0028126805555075407,0.008163985796272755,0.00011072940833400935,0.05704515799880028,0.0030427011661231518,0.15313652157783508,0.07012390345335007,0.00848670769482851,0.18383869528770447,0.013078737072646618,0.005444006994366646,0.03070218302309513
2059,65.57320404052734,69.71707916259766,57.63629913330078,160.07754516601562,183.83114624023438,118.99559783935547,57.520259857177734,68.48387908935547,39.575904846191406,-2.1778757572174072,1.4582654237747192,-8.635098457336426,40.22500991821289,44.991294860839844,32.45880889892578,0.0029031806625425816,0.007764782756567001,0.00016413163393735886,0.057436298578977585,0.0026699486188590527,0.16289269924163818,0.07064595818519592,0.007798465900123119,0.19556613266468048,0.013209667056798935,0.005128515884280205,0.03267340734601021
2060,65.34772491455078,67.76886749267578,58.467960357666016,159.26513671875,180.4190673828125,119.21641540527344,56.01233673095703,66.56153106689453,38.67788314819336,-2.0985422134399414,1.3048913478851318,-8.73150634765625,41.049068450927734,45.59366989135742,32.81201934814453,0.0027756947092711926,0.007525808643549681,0.00011102929420303553,0.05981450155377388,0.003028081962838769,0.16881462931632996,0.07343388348817825,0.008113143965601921,0.20264527201652527,0.013619372621178627,0.005085062701255083,0.03383063152432442
2061,66.50171661376953,69.16756439208984,60.141937255859375,160.41844177246094,182.4637451171875,121.68830871582031,56.265846252441406,66.92035675048828,39.623741149902344,-2.13254976272583,1.4720838069915771,-7.959656715393066,40.81357192993164,45.677345275878906,31.783411026000977,0.002835100283846259,0.007432605139911175,0.00010530482541071251,0.05853302776813507,0.0026996841188520193,0.15270555019378662,0.071922667324543,0.007643038406968117,0.1833282858133316,0.01338963396847248,0.004943354520946741,0.030622731894254684
2062,66.39020538330078,69.82504272460938,56.8087043762207,160.74693298339844,183.27227783203125,118.49921417236328,57.81449508666992,68.47151947021484,40.32004165649414,-2.0508832931518555,1.2350289821624756,-8.893472671508789,39.623291015625,44.43854522705078,32.36214828491211,0.0028201669920235872,0.006903122644871473,0.0002179059956688434,0.057572875171899796,0.0026558316312730312,0.15773989260196686,0.07076583057641983,0.007278778590261936,0.18941758573055267,0.013192941434681416,0.004622947424650192,0.03167768567800522
2063,64.12882232666016,65.6684799194336,61.11792755126953,158.12974548339844,178.7195587158203,121.86659240722656,55.34359359741211,64.48640441894531,36.32402038574219,-2.1329874992370605,1.112587809562683,-8.313063621520996,41.826927185058594,48.221717834472656,34.606849670410156,0.003138738451525569,0.008686501532793045,0.0001526500709587708,0.056595414876937866,0.0028155518230050802,0.15470777451992035,0.06977715343236923,0.008515738882124424,0.18570920825004578,0.013181747868657112,0.005700187757611275,0.031001416966319084
2064,66.91905212402344,68.89431762695312,61.42760467529297,160.5196075439453,181.59239196777344,122.40474700927734,55.54166030883789,66.81690216064453,37.878395080566406,-2.123607635498047,1.3267074823379517,-7.852898597717285,41.22146224975586,45.4413948059082,32.79697799682617,0.0030139503069221973,0.008137205615639687,0.0001249575288966298,0.05681755766272545,0.0032910832669585943,0.14531075954437256,0.069975845515728,0.008793731220066547,0.17444799840450287,0.013158289715647697,0.005502646788954735,0.02913723699748516
2065,66.56672668457031,70.4301986694336,58.38126754760742,160.7108612060547,184.3783721923828,119.75201416015625,56.841636657714844,69.30219268798828,39.7021484375,-1.9621131420135498,1.3035558462142944,-8.699697494506836,40.26333236694336,44.09707260131836,32.3886833190918,0.00270254397764802,0.007089577149599791,9.489688818575814e-05,0.0574326366186142,0.0030488779302686453,0.15846319496631622,0.07052487134933472,0.007853993214666843,0.1902158409357071,0.013092241249978542,0.004805114585906267,0.03175262361764908
2066,64.03984069824219,66.66095733642578,59.95271682739258,158.3476104736328,179.40451049804688,121.56660461425781,55.93857955932617,65.19346618652344,38.045928955078125,-2.396000385284424,1.2897998094558716,-8.866006851196289,41.902244567871094,47.19523620605469,34.46562957763672,0.0032531418837606907,0.009094307199120522,0.0001650147751206532,0.061757463961839676,0.0028825667686760426,0.16374735534191132,0.07603324949741364,0.00883112009614706,0.19659823179244995,0.014275779947638512,0.005948553327471018,0.03285086527466774
2067,66.10636901855469,67.87480163574219,59.01673126220703,159.90066528320312,180.59130859375,120.47865295410156,55.97353744506836,66.00090026855469,41.10191345214844,-2.3023877143859863,1.4198206663131714,-9.408853530883789,41.23366165161133,46.117408752441406,31.92350959777832,0.0030888239853084087,0.007968693040311337,0.00015134697605390102,0.06248991936445236,0.0037278281524777412,0.17541515827178955,0.0768212303519249,0.009192029945552349,0.2105870544910431,0.014331292361021042,0.005464200861752033,0.035171881318092346
2068,65.21923065185547,69.26448822021484,55.9196662902832,159.91366577148438,183.4812469482422,117.6064224243164,57.985572814941406,68.9661636352539,42.333213806152344,-2.4393131732940674,1.5617674589157104,-9.586730003356934,40.27287673950195,44.52313232421875,31.183467864990234,0.002813683357089758,0.007506535854190588,0.0001521877129562199,0.06584292650222778,0.0027433799114078283,0.1776675134897232,0.08068576455116272,0.007746358402073383,0.21332573890686035,0.014842825010418892,0.005002978723496199,0.03565823286771774
2069,65.35435485839844,68.66588592529297,58.786537170410156,159.75421142578125,182.19093322753906,119.75751495361328,58.14557647705078,67.93859100341797,40.460636138916016,-2.353667736053467,1.4232717752456665,-8.614224433898926,39.741424560546875,44.99014663696289,31.12790870666504,0.003039830131456256,0.007601776160299778,0.0002399936638539657,0.06367232650518417,0.002211898099631071,0.15923380851745605,0.0782131627202034,0.007159014232456684,0.19121858477592468,0.014540822245180607,0.0049471165984869,0.03198479488492012
2070,66.64456939697266,69.52156829833984,58.17230224609375,161.3414306640625,183.46400451660156,120.2793960571289,57.86851119995117,68.40296936035156,41.15382385253906,-2.0657639503479004,1.5210912227630615,-8.902657508850098,39.96734619140625,44.89026641845703,31.906227111816406,0.003483883338049054,0.008998614735901356,0.0002723812940530479,0.056084003299474716,0.0029104442801326513,0.16049876809120178,0.06937161087989807,0.008825511671602726,0.1927468478679657,0.013287604786455631,0.005915067158639431,0.03224809467792511
2071,65.67544555664062,69.00556945800781,58.042850494384766,160.68601989746094,182.97821044921875,120.32047271728516,58.32615280151367,69.33419036865234,39.1412467956543,-2.1202890872955322,1.5557801723480225,-8.022225379943848,39.934688568115234,44.082275390625,33.04452133178711,0.003481828374788165,0.009440907277166843,0.00015025987522676587,0.05691060051321983,0.00188540224917233,0.1498454064130783,0.0703580230474472,0.007856111973524094,0.17989596724510193,0.013447432778775692,0.00597070949152112,0.030050575733184814
2072,64.99909973144531,67.9650650024414,58.76188278198242,159.59471130371094,181.98681640625,120.80555725097656,55.96236038208008,67.14286041259766,38.84197235107422,-1.9696322679519653,1.5032782554626465,-7.94218635559082,41.643253326416016,46.23223114013672,32.99043273925781,0.0035240864381194115,0.009562207385897636,0.00022504883236251771,0.05600452795624733,0.0017225665505975485,0.1412734091281891,0.06930363923311234,0.0077476524747908115,0.16974973678588867,0.01329911220818758,0.006025086157023907,0.028476320207118988
2073,66.27196502685547,70.18827819824219,58.442264556884766,160.93284606933594,183.92391967773438,119.85755920410156,57.90992736816406,69.38899993896484,39.89751434326172,-1.983021855354309,1.6189486980438232,-8.30016040802002,39.74817657470703,43.550071716308594,31.75157928466797,0.0032236305996775627,0.008549757301807404,0.0003202559018973261,0.05386433005332947,0.002324203960597515,0.14641614258289337,0.06655409187078476,0.00786172691732645,0.17578718066215515,0.012689740397036076,0.005537522956728935,0.029371030628681183
2074,66.29518127441406,67.98707580566406,57.50042724609375,160.83734130859375,181.33067321777344,119.97811126708984,57.83728790283203,67.96979522705078,40.46674728393555,-1.9143037796020508,1.3685426712036133,-9.046640396118164,39.620609283447266,44.8297233581543,33.11492156982422,0.0031771461945027113,0.008537327870726585,0.00010907004616456106,0.05149473622441292,0.0023683845065534115,0.16156639158725739,0.06368181854486465,0.007906756363809109,0.1939866542816162,0.012187095358967781,0.00553837139159441,0.032420285046100616
2075,64.69476318359375,66.8410873413086,59.96361541748047,159.17642211914062,179.8221893310547,121.7841567993164,56.094303131103516,65.69174194335938,39.34783935546875,-2.2424631118774414,1.3382021188735962,-8.2994966506958,41.69981384277344,46.73447799682617,32.68882751464844,0.0030603480990976095,0.0078049954026937485,0.00024035877140704542,0.05959826707839966,0.0023636610712856054,0.1526654213666916,0.07332460582256317,0.007428319193422794,0.1833404153585434,0.013726340606808662,0.005064657889306545,0.030675018206238747
2076,66.40711212158203,70.20124816894531,55.278709411621094,161.557373046875,184.44775390625,117.79898834228516,58.54510498046875,69.17689514160156,40.26359558105469,-2.1888256072998047,1.5738524198532104,-8.377293586730957,39.9295654296875,44.452999114990234,32.67107009887695,0.003624949138611555,0.009754890576004982,0.00023357670579571277,0.05978203937411308,0.002370655070990324,0.15600843727588654,0.07389044761657715,0.008622775785624981,0.1873502880334854,0.014108407311141491,0.006252121180295944,0.03134186193346977
2077,63.43568420410156,67.00312805175781,59.36635971069336,158.78541564941406,181.84063720703125,121.522216796875,56.277183532714844,67.23440551757812,38.245750427246094,-1.8977254629135132,1.269033670425415,-7.687189102172852,42.02171325683594,47.215091705322266,33.3609619140625,0.0038060126826167107,0.010617400519549847,0.00019353293464519083,0.05396970361471176,0.0022488590329885483,0.1405065953731537,0.0670175850391388,0.008970636874437332,0.16870570182800293,0.013047881424427032,0.006721776444464922,0.028199132531881332
2078,65.9040756225586,68.33890533447266,57.17420196533203,161.07293701171875,182.83206176757812,119.50436401367188,57.157806396484375,68.8366470336914,38.7577018737793,-1.7945168018341064,1.623823642730713,-7.908278942108154,40.82093811035156,45.01314926147461,33.324581146240234,0.0037584444507956505,0.010267321951687336,0.00015454184904228896,0.051960986107587814,0.0022526164539158344,0.144260436296463,0.06458286941051483,0.008785060606896877,0.17322783172130585,0.012621882371604443,0.006532443221658468,0.02896740846335888
2079,64.39159393310547,67.03321838378906,59.19917678833008,159.6223602294922,181.3522491455078,121.31781768798828,56.2668342590332,67.21257019042969,37.68153762817383,-1.861129641532898,1.4392187595367432,-6.890045166015625,41.862552642822266,46.59727096557617,32.96332550048828,0.003262953832745552,0.009084914810955524,0.00021330300660338253,0.05447840318083763,0.001902528339996934,0.1256822794675827,0.06730711460113525,0.007650431711226702,0.1509307473897934,0.012828716076910496,0.005747903138399124,0.025248462334275246
2080,65.04137420654297,69.07644653320312,57.101783752441406,160.9958038330078,184.66470336914062,119.54193115234375,57.65567398071289,69.37252044677734,39.44465637207031,-1.8005033731460571,1.568332552909851,-7.400688171386719,41.13329315185547,45.58279800415039,32.18701934814453,0.0036837835796177387,0.010132432915270329,0.00019134879403281957,0.05160079896450043,0.001822905382141471,0.13833296298980713,0.06410399824380875,0.008181439712643623,0.16613173484802246,0.012503189034759998,0.006358534563332796,0.027798745781183243
2081,65.12574768066406,66.74430847167969,60.26739501953125,159.7345428466797,180.09414672851562,122.41967010498047,56.60092544555664,67.47537231445312,39.016456604003906,-1.759217381477356,1.4075630903244019,-8.104790687561035,40.80316162109375,45.489898681640625,33.086360931396484,0.0038070292212069035,0.01024624239653349,0.00021864740119781345,0.05022260174155235,0.0025206846185028553,0.14567948877811432,0.06252522766590118,0.009091957472264767,0.17492373287677765,0.012302618473768234,0.006571273319423199,0.02924424037337303
2082,66.0894546508789,70.2097396850586,57.58892059326172,161.737548828125,185.16183471679688,120.54723358154297,57.79332733154297,69.77064514160156,40.47520446777344,-1.8604621887207031,1.5047268867492676,-8.427322387695312,40.79146194458008,44.61831283569336,32.85171890258789,0.004115424584597349,0.010349772870540619,0.00016752158990129828,0.05206165462732315,0.0024611479602754116,0.15291893482208252,0.06491981446743011,0.00909164734184742,0.1836375743150711,0.012858157977461815,0.006630498915910721,0.030718663707375526
2083,65.3929672241211,67.58797454833984,58.47549057006836,160.80926513671875,182.9590301513672,120.98442840576172,57.61931228637695,68.30933380126953,40.89937210083008,-2.00362491607666,1.5239636898040771,-8.69580364227295,40.92392349243164,46.58732604980469,32.293846130371094,0.0038883876986801624,0.010513756424188614,0.0002644288178998977,0.05758911743760109,0.002255117753520608,0.1613917350769043,0.07140699774026871,0.008901424705982208,0.1937885284423828,0.013817878440022469,0.006646305788308382,0.03239680826663971
2084,64.85782623291016,69.65628051757812,57.16472244262695,160.86875915527344,185.0361328125,120.22974395751953,58.389404296875,70.17622375488281,38.72332000732422,-1.9255095720291138,1.6674953699111938,-6.933827877044678,40.64815139770508,44.62322235107422,32.97090530395508,0.0038390369154512882,0.010895034298300743,0.00022600819647777826,0.05610089749097824,0.002210133010521531,0.12315746396780014,0.0695938915014267,0.009095454588532448,0.14797917008399963,0.01349295862019062,0.006885322742164135,0.024821696802973747
2085,65.0379409790039,68.1919937133789,59.64543914794922,161.07615661621094,184.560791015625,121.36853790283203,57.756561279296875,69.88378143310547,38.96199417114258,-1.5977325439453125,1.3546013832092285,-7.638037204742432,40.85929870605469,46.01068115234375,32.07242965698242,0.0037985090166330338,0.009907697327435017,0.00027445185696706176,0.0474083237349987,0.001375327119603753,0.133065328001976,0.05913453549146652,0.007491703610867262,0.15982604026794434,0.011726196855306625,0.006116376258432865,0.02676069550216198
2086,66.51223754882812,70.00411987304688,57.2255744934082,161.9281768798828,184.62318420410156,120.44496154785156,59.30588912963867,72.10627746582031,38.71891403198242,-1.6564511060714722,1.73355233669281,-6.75165319442749,38.837711334228516,41.94084167480469,32.88983154296875,0.004045493900775909,0.010654369369149208,0.0002536686952225864,0.05026227980852127,0.0023165747988969088,0.11924484372138977,0.06270963698625565,0.009071541018784046,0.14328059554100037,0.012447352521121502,0.006754964590072632,0.024035774171352386
2087,64.34868621826172,65.78520202636719,58.43096160888672,159.9945526123047,180.56610107421875,120.43242645263672,57.06919860839844,68.44952392578125,39.989017486572266,-1.597554326057434,1.3279683589935303,-8.391404151916504,41.20321273803711,46.076637268066406,32.3157958984375,0.0041771032847464085,0.011624034494161606,0.00031306728487834334,0.04501068964600563,0.0016884972574189305,0.1454036384820938,0.056487541645765305,0.008889894001185894,0.17469152808189392,0.0114768510684371,0.00720139779150486,0.029287897050380707
2088,65.35856628417969,68.52778625488281,57.40449905395508,161.05311584472656,183.5351104736328,120.2015609741211,58.24447250366211,70.46263885498047,39.96415328979492,-1.7940798997879028,1.5713794231414795,-8.463584899902344,40.34394836425781,44.04597473144531,33.16250991821289,0.0041799042373895645,0.010737576521933079,0.00040276613435707986,0.050367359071969986,0.0018071880331262946,0.14930735528469086,0.06292195618152618,0.008526887744665146,0.17935574054718018,0.012554596178233624,0.006719698663800955,0.030048372223973274
2089,65.09844207763672,68.82649230957031,57.035762786865234,161.18788146972656,184.00233459472656,119.81945037841797,58.06112289428711,70.78612518310547,38.04698181152344,-1.5782915353775024,1.7435822486877441,-6.445312023162842,40.663841247558594,43.73276901245117,32.70026397705078,0.0041935327462852,0.010836586356163025,0.0003300825192127377,0.050628501921892166,0.001495647942647338,0.11174380779266357,0.06323211640119553,0.008173963986337185,0.13433429598808289,0.01260359026491642,0.006678315345197916,0.02259049192070961
2090,63.82184982299805,67.3201904296875,56.9138069152832,159.55615234375,182.6968231201172,119.03123474121094,56.85140609741211,68.82362365722656,39.50239562988281,-1.6824493408203125,1.4782205820083618,-8.004532814025879,41.60519790649414,46.22258377075195,32.46820068359375,0.004251518752425909,0.011580359190702438,0.00030917456024326384,0.04627971723675728,0.002744422759860754,0.14086616039276123,0.05804773420095444,0.010112341493368149,0.1691768914461136,0.011768017895519733,0.007367919199168682,0.02831071801483631
2091,64.81979370117188,68.03623962402344,56.72367477416992,160.82144165039062,182.69046020507812,119.81558990478516,58.18949890136719,70.68353271484375,38.0028190612793,-1.6678624153137207,1.4882107973098755,-6.817773818969727,40.565391540527344,43.572593688964844,33.563690185546875,0.004291555844247341,0.01100461371243,0.0002578633720986545,0.04903775826096535,0.0020080250687897205,0.12502041459083557,0.061394788324832916,0.008933484554290771,0.15018728375434875,0.012357047758996487,0.006925459019839764,0.02516687661409378
2092,63.659488677978516,65.71997833251953,58.7733039855957,159.82455444335938,181.34329223632812,121.62796020507812,56.234188079833984,67.73704528808594,37.62582778930664,-1.4884225130081177,1.4892361164093018,-7.205087661743164,42.46693801879883,47.5902099609375,34.059661865234375,0.004797667730599642,0.013444202952086926,0.00027638147003017366,0.04574751481413841,0.0016721980646252632,0.12342989444732666,0.05772807449102402,0.00991600938141346,0.1483316868543625,0.01198055874556303,0.008243811316788197,0.024901792407035828
2093,65.15390014648438,68.04531860351562,57.190006256103516,161.7115020751953,184.03353881835938,120.66936492919922,57.14381790161133,68.96739959716797,39.78537368774414,-1.6531856060028076,1.626896619796753,-7.505638599395752,42.116886138916016,46.520469665527344,32.989437103271484,0.004695446230471134,0.012638482265174389,0.00044563686242327094,0.04651237279176712,0.0018227057298645377,0.1313452422618866,0.058593519032001495,0.009646971710026264,0.1578611582517624,0.012081158347427845,0.007824267260730267,0.026515908539295197
2094,64.25020599365234,66.96086883544922,57.7738037109375,160.59085083007812,182.12545776367188,120.59085083007812,57.434268951416016,69.62621307373047,38.20143508911133,-1.3843618631362915,1.6155071258544922,-7.634190559387207,41.384525299072266,45.216758728027344,33.925926208496094,0.0050469692796468735,0.014205696061253548,0.00033975456608459353,0.045691005885601044,0.0016277633840218186,0.13021883368492126,0.05782415345311165,0.010373679921030998,0.15644288063049316,0.0121331587433815,0.00874591525644064,0.026224061846733093
2095,64.67467498779297,69.22647094726562,55.95856857299805,161.0546112060547,185.30625915527344,119.62351989746094,57.445011138916016,69.50161743164062,38.758216857910156,-1.5585112571716309,1.9657118320465088,-7.270450592041016,41.64870071411133,46.07114028930664,33.86876678466797,0.005599549971520901,0.015692725777626038,0.00030051596695557237,0.046644508838653564,0.0016056334134191275,0.12337974458932877,0.05929182842373848,0.011212680488824844,0.1482325941324234,0.012647321447730064,0.009607047773897648,0.02485286071896553
2096,63.419921875,66.43855285644531,59.442420959472656,159.83460998535156,182.8672332763672,122.51232147216797,56.45066452026367,67.7625732421875,39.031646728515625,-1.6939809322357178,1.8122638463974,-7.701808452606201,42.72951126098633,48.00180435180664,33.54945755004883,0.0045195892453193665,0.01210817601531744,0.00023367608082480729,0.046712733805179596,0.001127624069340527,0.13430020213127136,0.058732710778713226,0.008500451222062111,0.16136474907398224,0.012019974179565907,0.007372827269136906,0.027064550668001175
2097,65.89664459228516,68.13923645019531,57.796146392822266,161.85699462890625,183.52479553222656,120.8973617553711,58.52626037597656,70.89929962158203,39.22710037231445,-1.471382975578308,1.7782490253448486,-6.793599605560303,40.02675247192383,43.95521926879883,32.26058578491211,0.004994743969291449,0.013194909319281578,0.0003974706633016467,0.04582502692937851,0.0016739643178880215,0.1211744025349617,0.05794985219836235,0.009800011292099953,0.14560431241989136,0.012124829925596714,0.008126046508550644,0.0244299229234457
2098,63.543453216552734,66.93408966064453,56.44483947753906,159.90794372558594,182.5370635986328,119.80125427246094,57.954898834228516,69.9928207397461,39.35560989379883,-1.4757190942764282,1.4480115175247192,-7.260532855987549,40.9893684387207,45.44035339355469,33.02357864379883,0.0046961139887571335,0.012313591316342354,0.00040942939813248813,0.04598694667220116,0.001441568834707141,0.12970028817653656,0.057967327535152435,0.009011814370751381,0.15588991343975067,0.011980379931628704,0.007570245768874884,0.02618962712585926
2099,64.84033203125,67.90076446533203,55.88660430908203,161.38047790527344,184.17453002929688,118.67256164550781,58.36407470703125,69.95490264892578,39.141395568847656,-1.41466224193573,1.777580738067627,-7.139732837677002,40.652000427246094,45.74087142944336,32.44286346435547,0.005457727704197168,0.015185424126684666,0.0003436837578192353,0.04541749134659767,0.0013587872963398695,0.13285182416439056,0.057723358273506165,0.01057288609445095,0.1595250368118286,0.012305868789553642,0.009214098565280437,0.02667318843305111
